Ad_Post_Date,Ad_Views,Address,Agency,District,ID,Link,Price,Price_Unit,Property_Type,Seller,Seller_Contact,Seller_Email,Title
"Sep 16, 2022",180,Bansbari,Fix Home Solutions,Kathmandu,NH17811,https://www.nepalhomes.com/detail/house-on-rent-at-bansbari-kathmandu,"80,000",m,House,,9863680035,fixjars@gmail.com,"House on rent at Bansbari, Kathmandu"
"Sep 18, 2022",104,Bishundole,G.P. Real Estate Services,Lalitpur,NH17817,https://www.nepalhomes.com/detail/land-on-sale-at-bishundole,26 Lac,aana,Land,Pradip Karki,9860342444,realstategp46@gmail.com,Land on sale at Bishundole
"Sep 16, 2022",58,Chapali,Ghar Jagga Bazar Realestate,Kathmandu,NH17809,https://www.nepalhomes.com/detail/residential-land-on-sale-in-chapali,42 Lac,aana,Land,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Residential land on sale in Chapali
"Sep 16, 2022",235,Grande Towers,Nepal Home Search,Kathmandu,NH17803,https://www.nepalhomes.com/detail/grande-apartment-on-sale-at-dhapasi-tokha,2.85 Cr,NA,Apartment,Prakash Subba,9802070333,info@nepalhomesearch.com,"Grande apartment on sale at Dhapasi, Tokha"
"Sep 15, 2022",305,Dukuchhap,Jaggajamin,Lalitpur,NH17800,https://www.nepalhomes.com/detail/plotted-lands-are-for-sale-in-dukuchhap-godawari,17.8 Lac,aana,Land,Subash Pathak,9848909087,info@jaggajamin.com,"Plotted lands are for sale in Dukuchhap, Godawari"
"Sep 16, 2022",271,Goldhunga,Fyafulla Real Estate Services,Kathmandu,NH17804,https://www.nepalhomes.com/detail/cheap-land-on-sale-at-goldhunga-tarkeshwor,21 Lac,aana,Land,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,"Cheap land on sale at Goldhunga, Tarkeshwor"
"Sep 16, 2022",83,Tikathali,G.P. Real Estate Services,Lalitpur,NH17806,https://www.nepalhomes.com/detail/residential-house-on-sale-at-tikathali-imadol,2.5 Cr,NA,House,Pradip Karki,9860342444,realstategp46@gmail.com,"Residential house on sale at Tikathali, Imadol"
"Sep 16, 2022",111,Nakhipot,Nepal Real Estate Solution,Lalitpur,NH17805,https://www.nepalhomes.com/detail/commercial-house-on-sale-at-nakhipot-lalitpur,7.1 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,"Commercial house on sale at Nakhipot, Lalitpur"
"Sep 16, 2022",93,Balkumari,Ghar Jagga Bazar Realestate,Lalitpur,NH17807,https://www.nepalhomes.com/detail/commercial-building-for-sale-in-balkumari,3.3 Cr,NA,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Commercial building for sale in Balkumari
"Sep 16, 2022",114,Lolang,G.P. Real Estate Services,Kathmandu,NH17808,https://www.nepalhomes.com/detail/attractive-house-on-sale-at-lolang-kathmandu,2.55 Cr,NA,House,Pradip Karki,9860342444,realstategp46@gmail.com,"Attractive house on sale at Lolang, Kathmandu"
"Sep 15, 2022",321,Manamaiju,Jaggajamin,Kathmandu,NH17799,https://www.nepalhomes.com/detail/land-for-sale-at-manamaiju-nayalaya,47 Lac,aana,Land,Subash Pathak,9848909087,info@jaggajamin.com,"Land for sale at Manamaiju, Nayalaya"
"Sep 14, 2022",98,Maharajgunj,Bijesh shrestha,Kathmandu,NH17791,https://www.nepalhomes.com/detail/2-bhk-flat-on-rent-in-maharajgunj,"27,000",m,Flats,,980-1189696,bjiseh@gmail.com,2 BHK flat on rent in Maharajgunj
"Sep 15, 2022",189,Imadol,G.P. Real Estate Services,Lalitpur,NH17793,https://www.nepalhomes.com/detail/6-bhk-house-on-sale-at-imadol-lalitpur,3.7 Cr,NA,House,Pradip Karki,9860342444,realstategp46@gmail.com,"6 BHK house on sale at Imadol, Lalitpur"
"Sep 15, 2022",416,Jhamsikhel,Fyafulla Real Estate Services,Lalitpur,NH17794,https://www.nepalhomes.com/detail/furnished-apartment-on-rent-at-jhamsikhel-lalitpur,"40,000",m,Apartment,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,"Furnished apartment on rent at Jhamsikhel, Lalitpur"
"Sep 15, 2022",328,Hattiban,Jaggajamin,Lalitpur,NH17795,https://www.nepalhomes.com/detail/beautiful-land-on-sale-at-hattiban-lalitpur,50 Lac,aana,Land,Subash Pathak,9848909087,info@jaggajamin.com,"Beautiful land on sale at Hattiban, Lalitpur"
"Sep 15, 2022",463,Dhapakhel,Jaggajamin,Lalitpur,NH17796,https://www.nepalhomes.com/detail/plotted-land-are-for-sale-in-dhapakhel-lalitpur,28 Lac,aana,Land,Subash Pathak,9848909087,info@jaggajamin.com,"Plotted land  are for sale in Dhapakhel, Lalitpur"
"Sep 15, 2022",136,Tokha,Jaggajamin,Kathmandu,NH17797,https://www.nepalhomes.com/detail/land-on-sale-at-tokha-kathmandu,28 Lac,aana,Land,Subash Pathak,9848909087,info@jaggajamin.com,"Land on sale at Tokha, Kathmandu"
"Sep 14, 2022",47,Thankot,Trijan Manandhar,Kathmandu,NH17780,https://www.nepalhomes.com/detail/commercial-land-on-rent-at-thankot,"25,000",m,Land,,9813798388,trijanmanandhar11@gmail.com,Commercial land on rent at Thankot
"Sep 14, 2022",783,Dhapasi,Nepal Home Search,Kathmandu,NH17782,https://www.nepalhomes.com/detail/luxurious-classic-villa-for-sale-at-dhapasi-kathmandu,13.5 Cr,NA,House,Prakash Subba,9802070333,info@nepalhomesearch.com,"Luxurious classic villa for sale at Dhapasi, Kathmandu"
"Sep 14, 2022",68,Thankot,Fyafulla Real Estate Services,Kathmandu,NH17783,https://www.nepalhomes.com/detail/commercial-land-for-sale-at-kharibot-thankot,"22,000",m,Land,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,"Commercial land for sale at Kharibot, Thankot"
"Sep 13, 2022",163,Imadol,Rakesh Shakya,Lalitpur,NH17779,https://www.nepalhomes.com/detail/brand-new-house-for-sale-at-imadol-shanti-colony,2.2 Cr,NA,House,,9813531931,rakeshshakya@gmail.com,"Brand New House for sale at Imadol, Shanti Colony"
"Sep 15, 2022",160,Jorpati,Jaggajamin,Kathmandu,NH17798,https://www.nepalhomes.com/detail/residential-land-on-sale-at-jorpati,43 Lac,aana,Land,Subash Pathak,9848909087,info@jaggajamin.com,Residential land on sale at Jorpati
"Sep 14, 2022",77,Imadol,G.P. Real Estate Services,Lalitpur,NH17784,https://www.nepalhomes.com/detail/5-bhk-house-for-sale-in-imadol,2.75 Cr,NA,House,Pradip Karki,9860342444,realstategp46@gmail.com,5 BHK house for sale in Imadol
"Sep 14, 2022",154,Kharibot,Lucky Housing and Real Estate,Kathmandu,NH17785,https://www.nepalhomes.com/detail/residential-house-on-sale-at-kharibot-kapan,3.25 Cr,NA,House,Uddhav Sedhain,9823013235,support@nepalhomes.com,"Residential house on sale at Kharibot, Kapan"
"Sep 14, 2022",254,Kusunti,Nepal Real Estate Solution,Lalitpur,NH17789,https://www.nepalhomes.com/detail/beautiful-house-on-sale-at-kusunti-lalitpur,3.95 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,"Beautiful house on sale at Kusunti, Lalitpur"
"Sep 13, 2022",147,Sitapaila,Yonden Sherpa,Kathmandu,NH17778,https://www.nepalhomes.com/detail/land-on-sale-near-aadheshwor-mahadev-sitapaila,25 Lac,aana,Land,,980-1189696,yondensherp188@gmail.com,"Land on sale near Aadheshwor Mahadev, Sitapaila"
"Sep 12, 2022",174,Sangla,Ghar Jagga Bazar Realestate,Kathmandu,NH17769,https://www.nepalhomes.com/detail/residential-land-for-sale-in-sangla-tarkeshwor,22 Lac,aana,Land,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,"Residential land for sale in Sangla, Tarkeshwor"
"Sep 13, 2022",178,Bagbazar,Nepal Bhoomi Real Estate Agency,Kathmandu,NH17773,https://www.nepalhomes.com/detail/commercial-house-on-sale-at-bagbazar-kathmandu,7 Cr,NA,House,Suresh Tamang,9818783518,info@nepalbhoomi.com,"Commercial house on sale at Bagbazar, Kathmandu"
"Sep 13, 2022",116,Lazimpat,Nepal Home Search,Kathmandu,NH17774,https://www.nepalhomes.com/detail/land-on-sale-at-lazimpat-kathmandu,1 Cr,aana,Land,Prakash Subba,9802070333,info@nepalhomesearch.com,"Land on sale at Lazimpat, Kathmandu"
"Sep 13, 2022",369,Dhapasi,Fyafulla Real Estate Services,Kathmandu,NH17775,https://www.nepalhomes.com/detail/house-on-sale-at-dhapasi-kathmandu,1.2 Cr,NA,House,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,"House on sale at Dhapasi, Kathmandu"
"Sep 12, 2022",79,Kavresthali,Ghar Jagga Bazar Realestate,Kathmandu,NH17768,https://www.nepalhomes.com/detail/residential-land-on-sale-in-kavresthali-NH17768,23 Lac,aana,Land,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Residential land on sale in Kavresthali
"Sep 13, 2022",142,Thamel,Fyafulla Real Estate Services,Kathmandu,NH17776,https://www.nepalhomes.com/detail/commercial-building-on-sale-at-thamel-kathmandu,12.5 Cr,NA,House,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,"Commercial building on sale at Thamel, Kathmandu"
"Sep 13, 2022",169,Hattiban,Nepal Real Estate Solution,Lalitpur,NH17777,https://www.nepalhomes.com/detail/beautiful-apartment-on-sale-at-hattiban-lalitpur,2.35 Cr,NA,Apartment,Gopal Barudi,9851169909,info@realestateinnepal.com,"Beautiful apartment on sale at Hattiban, Lalitpur"
"Sep 12, 2022",110,Sukedhara,Fyafulla Real Estate Services,Kathmandu,NH17767,https://www.nepalhomes.com/detail/under-construction-house-on-sale-at-sukedhara,5.5 Cr,NA,House,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,Under construction house on sale at Sukedhara
"Sep 11, 2022",225,Thankot,Buddham Real Estate,Kathmandu,NH17756,https://www.nepalhomes.com/detail/beautiful-house-on-sale-at-checkpost-thankot,1.45 Cr,NA,House,Ramesh Khanal,9860326313,buddhamrealestate@gmail.com,"Beautiful house on sale at Checkpost,Thankot"
"Sep 11, 2022",140,Imadol,Ghar Jagga Bazar Realestate,Lalitpur,NH17757,https://www.nepalhomes.com/detail/bungalow-house-for-sale-in-imadol,3.75 Cr,NA,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Bungalow house for sale in Imadol
"Sep 11, 2022",133,Gairi Gaun,House Land,Kathmandu,NH17759,https://www.nepalhomes.com/detail/beautiful-land-on-sale-at-gairi-gaun-swoyambhu,43 Lac,aana,Land,Ashish Shrestha,9842999119,info@houseland.com.np,"Beautiful land on sale at Gairi Gaun, Swoyambhu"
"Sep 11, 2022",228,Imadol,Ghar Jagga Bazar Realestate,Lalitpur,NH17758,https://www.nepalhomes.com/detail/brand-new-house-for-sale-in-imadol,3.25 Cr,NA,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Brand new house for sale in Imadol
"Sep 12, 2022",91,Pasikot,Ghar Jagga Bazar Realestate,Kathmandu,NH17766,https://www.nepalhomes.com/detail/single-storied-house-for-sale-in-pasikot,2.8 Cr,NA,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Single storied house for sale in Pasikot
"Sep 12, 2022",436,Satdobato,Nepal Home Search,Lalitpur,NH17764,https://www.nepalhomes.com/detail/a-modern-house-on-sale-at-satdobato,4.5 Cr,NA,House,Prakash Subba,9802070333,info@nepalhomesearch.com,A modern house on sale at Satdobato
"Sep 12, 2022",159,Bistachhap,G.P. Real Estate Services,Lalitpur,NH17762,https://www.nepalhomes.com/detail/house-on-sale-at-bistachhap-godawari,1.35 Cr,NA,House,Pradip Karki,9860342444,realstategp46@gmail.com,"House on sale at Bistachhap, Godawari"
"Sep 11, 2022",188,Kalanki,Buddham Real Estate,Kathmandu,NH17755,https://www.nepalhomes.com/detail/attractive-house-on-sale-at-kalanki,2.6 Cr,NA,House,Ramesh Khanal,9860326313,buddhamrealestate@gmail.com,Attractive house on sale at Kalanki
"Sep 10, 2022",327,Maharajgunj,SHIMA ARYAL,Kathmandu,NH17748,https://www.nepalhomes.com/detail/house-on-sale-at-dhanus-galli-maharajgunj,2.4 Cr,NA,House,,980-1189696,hamit007k911@gmail.com,"House on sale at Dhanus Galli, Maharajgunj"
"Sep 9, 2022",349,Sanepa,City Realtors,Lalitpur,NH17746,https://www.nepalhomes.com/detail/8-bhk-bungalow-for-rent-in-sanepa,4 Lac,m,House,City Realtors,9851182260,mail@cityrealtorsnp.com,8 BHK Bungalow for rent in Sanepa
"Sep 10, 2022",119,Dhumbarahi,Fix Home Solutions,Kathmandu,NH17747,https://www.nepalhomes.com/detail/house-for-sale-in-dhumbarahi,3.8 Cr,NA,House,,9863680035,fixjars@gmail.com,House for sale in Dhumbarahi
"Sep 10, 2022",59,Kupandole,Fix Home Solutions,Lalitpur,NH17750,https://www.nepalhomes.com/detail/furnished-house-on-rent-at-kupondole,1.7 Lac,m,House,,9863680035,fixjars@gmail.com,Furnished House on rent at Kupondole
"Sep 11, 2022",65,Basundhara,Fix Home Solutions,Kathmandu,NH17752,https://www.nepalhomes.com/detail/house-on-rent-at-basundhara,2.5 Lac,m,House,,9863680035,fixjars@gmail.com,House on rent at Basundhara
"Sep 11, 2022",62,Dillibazar,Fyafulla Real Estate Services,Kathmandu,NH17751,https://www.nepalhomes.com/detail/residential-land-on-sale-at-radhakrishna-kathmandu,55 Lac,aana,Land,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,"Residential land on sale at Radhakrishna, Kathmandu"
"Sep 11, 2022",101,Jhamsikhel,Kathmandu Realtors,Lalitpur,NH17754,https://www.nepalhomes.com/detail/fully-furnished-apartment-on-rent-in-jhamsikhel,1.3 Lac,m,Apartment,Bhuvanesh Jha,9801000155,mail@kathmandurealtors.com,Fully furnished apartment on rent in Jhamsikhel
"Sep 8, 2022",3.3k,Imadol,Subodh Regmi,Lalitpur,NH17736,https://www.nepalhomes.com/detail/house-for-sale-at-downtown-residency-imadol,4.25 Cr,NA,House,,9851146066,subodhregmi.np@gmail.com,"House for Sale at Downtown Residency, Imadol"
"Sep 9, 2022",166,Kapan,Lucky Housing and Real Estate,Kathmandu,NH17745,https://www.nepalhomes.com/detail/new-house-for-sale-at-kapan-budhanilkantha,2.95 Cr,NA,House,Uddhav Sedhain,9823013235,support@nepalhomes.com,"New house for sale at Kapan, Budhanilkantha"
"Sep 9, 2022",178,Balaju,Fyafulla Real Estate Services,Kathmandu,NH17738,https://www.nepalhomes.com/detail/beautiful-land-on-sale-at-boharatar-balaju,48 Lac,aana,Land,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,"Beautiful land on sale at Boharatar, Balaju"
"Sep 9, 2022",86,Lolang,Nepalhomes,Kathmandu,NH17737,https://www.nepalhomes.com/detail/house-for-sale-in-lolang-height-tarkeshwor,2.4 Cr,NA,House,,980-1189696,admin@nepalhomes.com,"House for sale in Lolang Height, Tarkeshwor"
"Sep 9, 2022",200,Lele,Ghar Jagga Bazar Realestate,Lalitpur,NH17741,https://www.nepalhomes.com/detail/land-for-sale-in-lele,9 Lac,aana,Land,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Land for sale in Lele
"Sep 9, 2022",192,Kalanki,Nepal Real Estate Solution,Kathmandu,NH17742,https://www.nepalhomes.com/detail/semi-furnished-house-on-sale-at-kalanki,2.55 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,Semi furnished house on sale at Kalanki
"Sep 9, 2022",237,Kapan,Fyafulla Real Estate Services,Kathmandu,NH17739,https://www.nepalhomes.com/detail/residential-house-on-sale-at-bibek-chowk-kapan,3.1 Cr,NA,House,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,"Residential house on sale at Bibek Chowk, Kapan"
"Sep 9, 2022",101,Goldhunga,Ghar Jagga Bazar Realestate,Kathmandu,NH17744,https://www.nepalhomes.com/detail/residential-land-on-sale-at-goldhunga-NH17744,25 Lac,aana,Land,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Residential land on sale at Goldhunga
"Sep 8, 2022",284,Bagdol,Mato Real Estate,Lalitpur,NH17735,https://www.nepalhomes.com/detail/residential-land-for-sale-in-bagdol,49 Lac,aana,Land,Subash Thapa,9851217580,matorealestate@gmail.com,Residential land for sale in Bagdol
"Sep 8, 2022",364,Nala,Mato Real Estate,Kavrepalanchok,NH17727,https://www.nepalhomes.com/detail/land-for-sale-near-nala-gumba-banepa,9 Lac,aana,Land,Subash Thapa,9851217580,matorealestate@gmail.com,"Land for sale near Nala Gumba, Banepa"
"Sep 8, 2022",51,Rudreshwor,Fix Home Solutions,Kathmandu,NH17728,https://www.nepalhomes.com/detail/house-on-rent-at-rudreshwor-budhanilkantha,"70,000",m,House,,9863680035,fixjars@gmail.com,"House on rent at Rudreshwor, Budhanilkantha"
"Sep 8, 2022",341,Lamatar,Mato Real Estate,Lalitpur,NH17730,https://www.nepalhomes.com/detail/plots-for-sale-in-lamatar-lalitpur,25 Lac,aana,Land,Subash Thapa,9851217580,matorealestate@gmail.com,"Plots for sale in Lamatar, Lalitpur"
"Sep 8, 2022",230,Battisputali,Property 360 Nepal,Kathmandu,NH17729,https://www.nepalhomes.com/detail/bungalow-on-rent-at-battisputali-old-baneshwor,3.5 Lac,m,House,Samiksha Pradhan,9802600333,home@property360.com.np,"Bungalow on rent at Battisputali, Old Baneshwor"
"Sep 8, 2022",246,Thapagaun,Property 360 Nepal,Kathmandu,NH17732,https://www.nepalhomes.com/detail/beautiful-land-on-sale-at-thapagaun-new-baneshwor,75 Lac,aana,Land,Samiksha Pradhan,9802600333,home@property360.com.np,"Beautiful land on sale at Thapagaun, New Baneshwor"
"Sep 8, 2022",493,Thimi,Mato Real Estate,Bhaktapur,NH17733,https://www.nepalhomes.com/detail/land-for-sale-in-dibyashwari-planning-height-thimi,50 Lac,aana,Land,Subash Thapa,9851217580,matorealestate@gmail.com,"Land for sale in Dibyashwari Planning Height, Thimi"
"Sep 8, 2022",306,Bistachhap,Mato Real Estate,Lalitpur,NH17734,https://www.nepalhomes.com/detail/land-on-sale-at-bistachhap-godawari,14 Lac,aana,Land,Subash Thapa,9851217580,matorealestate@gmail.com,"Land on sale at Bistachhap, Godawari"
"Sep 8, 2022",730,Hattiban,Property 360 Nepal,Lalitpur,NH17726,https://www.nepalhomes.com/detail/apartment-for-sale-at-mero-city-apartments-hattiban,60 Lac,NA,Apartment,Samiksha Pradhan,9802600333,home@property360.com.np,"Apartment for sale at Mero City Apartments, Hattiban"
"Sep 7, 2022",105,Narayanthan,Fix Home Solutions,Kathmandu,NH17716,https://www.nepalhomes.com/detail/house-on-rent-at-narayanthan-budhanilkantha,2.5 Lac,m,House,,9863680035,fixjars@gmail.com,"House on rent at Narayanthan, Budhanilkantha"
"Sep 8, 2022",111,Maharajgunj,Fix Home Solutions,Kathmandu,NH17723,https://www.nepalhomes.com/detail/residential-house-on-rent-at-maharajgunj,1.2 Lac,m,House,,9863680035,fixjars@gmail.com,Residential house on rent at Maharajgunj
"Sep 8, 2022",1.2k,Maharajgunj,Nepal Home Search,Kathmandu,NH17724,https://www.nepalhomes.com/detail/neoclassic-house-on-sale-at-maharajgunj,19 Cr,NA,House,Prakash Subba,9802070333,info@nepalhomesearch.com,Neoclassic house on sale at Maharajgunj
"Sep 7, 2022",156,Kalanki,Nepal Real Estate Solution,Kathmandu,NH17719,https://www.nepalhomes.com/detail/land-on-sale-at-kalanki-kathmandu,40 Lac,aana,Land,Gopal Barudi,9851169909,info@realestateinnepal.com,"Land on sale at Kalanki, Kathmandu"
"Sep 8, 2022",184,Dhobighat,Nepal Bhoomi Real Estate Agency,Lalitpur,NH17721,https://www.nepalhomes.com/detail/commercial-land-on-sale-at-dhobighat,82 Lac,aana,Land,Suresh Tamang,9818783518,info@nepalbhoomi.com,Commercial land on sale at Dhobighat
"Sep 7, 2022",248,Budhanilkantha,Lucky Housing and Real Estate,Kathmandu,NH17718,https://www.nepalhomes.com/detail/6bhk-house-on-sale-at-budhanilkantha,3.45 Cr,NA,House,Uddhav Sedhain,9823013235,support@nepalhomes.com,6BHK house on sale at Budhanilkantha
"Sep 7, 2022",168,Gwarko,Fyafulla Real Estate Services,Lalitpur,NH17715,https://www.nepalhomes.com/detail/land-on-sale-at-gwarko-lalitpur,45 Lac,aana,Land,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,"Land on sale at Gwarko, Lalitpur"
"Sep 8, 2022",152,Naxal,Fix Home Solutions,Kathmandu,NH17725,https://www.nepalhomes.com/detail/house-on-rent-at-naxal-kathmandu,"80,000",m,House,,9863680035,fixjars@gmail.com,"House on rent at Naxal, Kathmandu"
"Sep 6, 2022",211,Jhamsikhel,Kathmandu Realtors,Lalitpur,NH17708,https://www.nepalhomes.com/detail/furnished-apartment-for-sale-at-jhamsikhel-lalitpur,4 Cr,NA,Apartment,Bhuvanesh Jha,9801000155,mail@kathmandurealtors.com,"Furnished apartment for sale at Jhamsikhel, Lalitpur"
"Sep 7, 2022",2.1k,Sanobharyang,Smart D Estate,Kathmandu,NH17712,https://www.nepalhomes.com/detail/beautiful-house-on-sale-at-sanobharyang,7.4 Cr,NA,House,Prasanna Dharel,9861589682,info@smartdestate.com,Beautiful house on sale at Sanobharyang
"Sep 5, 2022",90,Ramkot,Fix Home Solutions,Kathmandu,NH17705,https://www.nepalhomes.com/detail/house-on-rent-at-ramkot,"65,000",m,House,,9863680035,fixjars@gmail.com,House on rent at Ramkot
"Sep 6, 2022",110,Kupandole,City Realtors,Lalitpur,NH17710,https://www.nepalhomes.com/detail/furnished-bungalow-for-rent-in-kupandole,1.8 Lac,m,House,City Realtors,9851182260,mail@cityrealtorsnp.com,Furnished Bungalow for rent in Kupandole
"Sep 6, 2022",225,Jhamsikhel,Kathmandu Realtors,Lalitpur,NH17707,https://www.nepalhomes.com/detail/fully-furnished-apartment-for-sale-in-jhamsikhel,3.75 Cr,NA,Apartment,Bhuvanesh Jha,9801000155,mail@kathmandurealtors.com,Fully furnished apartment for sale in Jhamsikhel
"Sep 7, 2022",95,White Gumba,Fyafulla Real Estate Services,Kathmandu,NH17714,https://www.nepalhomes.com/detail/land-on-sale-at-white-gumba-kathmandu,18 Lac,aana,Land,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,"Land on sale at White Gumba, Kathmandu"
"Sep 7, 2022",176,Ratopool,Ghar Jagga Bazar Realestate,Kathmandu,NH17713,https://www.nepalhomes.com/detail/flat-system-house-for-sale-in-ratopul,13.8 Cr,NA,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Flat system house for sale in Ratopul
"Sep 5, 2022",101,Baluwatar,Kathmandu Realtors,Kathmandu,NH17704,https://www.nepalhomes.com/detail/residential-land-for-sale-in-panchakanya-baluwatar,68 Lac,aana,Land,Bhuvanesh Jha,9801000155,mail@kathmandurealtors.com,"Residential land for sale in Panchakanya, Baluwatar"
